Latitude,40.6,,,,,,,
Longitude,112.71,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Pressure,Wind Direction,Wind Speed
2020,6,11,11,50,19.1,876,24,2.9
2020,6,11,12,0,19.3,876,24,2.8
2020,6,11,12,10,19.3,875,20,2.7
2020,6,11,12,20,19.4,875,16,2.6
2020,6,11,12,30,19.4,875,13,2.5
2020,6,11,12,40,19.4,875,9,2.4
2020,6,11,12,50,19.4,875,5,2.3
2020,6,11,13,0,19.4,875,1,2.2
2020,6,11,13,10,19.3,875,58,2.1
2020,6,11,13,20,19.3,875,115,2
2020,6,11,13,30,19.2,875,172,2
2020,6,11,13,40,19.2,875,229,1.9
2020,6,11,13,50,19.2,875,286,1.8
2020,6,11,14,0,19.1,875,343,1.8
2020,6,11,14,10,19.2,875,344,1.7
2020,6,11,14,20,19.3,875,345,1.6
2020,6,11,14,30,19.3,875,347,1.5
2020,6,11,14,40,19.4,875,348,1.4
2020,6,11,14,50,19.5,875,349,1.3
2020,6,11,15,0,19.6,875,351,1.1
2020,6,11,15,10,19.7,875,347,1.1
2020,6,11,15,20,19.8,875,344,1
2020,6,11,15,30,19.9,875,341,0.9
2020,6,11,15,40,20,875,337,0.8
2020,6,11,15,50,20.1,875,334,0.8
2020,6,11,16,0,20.2,875,331,0.7
2020,6,11,16,10,20.2,875,324,0.6
2020,6,11,16,20,20.2,875,318,0.6
2020,6,11,16,30,20.2,875,312,0.6
2020,6,11,16,40,20.2,875,305,0.6
2020,6,11,16,50,20.2,875,299,0.5
2020,6,11,17,0,20.1,875,292,0.5
2020,6,11,17,10,20,875,270,0.5
2020,6,11,17,20,19.8,875,248,0.4
2020,6,11,17,30,19.7,875,227,0.4
2020,6,11,17,40,19.5,875,205,0.4
2020,6,11,17,50,19.3,875,183,0.3
2020,6,11,18,0,19.2,875,161,0.3
2020,6,11,18,10,18.9,875,157,0.4
2020,6,11,18,20,18.5,875,153,0.5
2020,6,11,18,30,18.2,875,150,0.5
2020,6,11,18,40,17.9,875,146,0.6
2020,6,11,18,50,17.5,875,143,0.7
2020,6,11,19,0,17.2,875,139,0.8
2020,6,11,19,10,16.9,875,140,0.8
2020,6,11,19,20,16.6,875,141,0.8
2020,6,11,19,30,16.3,875,142,0.9
2020,6,11,19,40,16,875,144,0.9
2020,6,11,19,50,15.7,875,145,1
2020,6,11,20,0,15.4,875,146,1
2020,6,11,20,10,15.2,875,147,1
2020,6,11,20,20,15.1,875,148,1.1
2020,6,11,20,30,14.9,875,149,1.1
2020,6,11,20,40,14.8,875,150,1.1
2020,6,11,20,50,14.7,875,151,1.1
2020,6,11,21,0,14.5,875,152,1.1
2020,6,11,21,10,14.4,875,153,1.1
2020,6,11,21,20,14.2,875,154,1.1
2020,6,11,21,30,14.1,876,155,1.1
2020,6,11,21,40,14,876,156,1.1
2020,6,11,21,50,13.8,876,158,1.1
2020,6,11,22,0,13.7,876,159,1.1
2020,6,11,22,10,13.6,876,162,1.1
2020,6,11,22,20,13.5,876,164,1.1
2020,6,11,22,30,13.4,876,167,1
2020,6,11,22,40,13.3,876,170,1
2020,6,11,22,50,13.3,876,173,1
2020,6,11,23,0,13.2,876,176,1
2020,6,11,23,10,13.1,876,180,1
2020,6,11,23,20,13,876,184,1
2020,6,11,23,30,13,876,187,1.1
2020,6,11,23,40,12.9,876,191,1.1
2020,6,11,23,50,12.9,876,195,1.1
2020,6,12,0,0,12.8,876,199,1.1
2020,6,12,0,10,12.7,876,202,1.1
2020,6,12,0,20,12.7,875,204,1.1
2020,6,12,0,30,12.6,875,207,1.1
2020,6,12,0,40,12.6,875,210,1.1
2020,6,12,0,50,12.5,875,213,1.1
2020,6,12,1,0,12.4,875,216,1.1
2020,6,12,1,10,12.4,875,220,1.1
2020,6,12,1,20,12.3,875,223,1.1
2020,6,12,1,30,12.3,875,227,1.1
2020,6,12,1,40,12.2,875,230,1.1
2020,6,12,1,50,12.1,875,234,1.1
2020,6,12,2,0,12.1,875,237,1.1
2020,6,12,2,10,12,875,240,1.1
2020,6,12,2,20,11.9,875,242,1.2
2020,6,12,2,30,11.8,875,244,1.2
2020,6,12,2,40,11.7,875,247,1.2
2020,6,12,2,50,11.6,875,249,1.2
2020,6,12,3,0,11.5,875,252,1.2
2020,6,12,3,10,11.5,875,254,1.2
2020,6,12,3,20,11.4,875,256,1.2
2020,6,12,3,30,11.4,875,259,1.2
2020,6,12,3,40,11.3,875,261,1.3
2020,6,12,3,50,11.3,875,263,1.3
2020,6,12,4,0,11.3,874,266,1.3
2020,6,12,4,10,11.3,874,266,1.3
2020,6,12,4,20,11.3,874,267,1.3
2020,6,12,4,30,11.3,874,268,1.3
2020,6,12,4,40,11.3,874,269,1.3
2020,6,12,4,50,11.3,874,270,1.2
2020,6,12,5,0,11.3,874,271,1.2
2020,6,12,5,10,11.7,874,271,1.4
2020,6,12,5,20,12.1,875,271,1.5
2020,6,12,5,30,12.5,875,271,1.7
2020,6,12,5,40,12.9,875,271,1.8
2020,6,12,5,50,13.3,875,271,2
2020,6,12,6,0,13.7,875,271,2.1
2020,6,12,6,10,14.1,875,271,2.2
2020,6,12,6,20,14.6,875,271,2.3
2020,6,12,6,30,15,875,271,2.3
2020,6,12,6,40,15.5,875,271,2.4
2020,6,12,6,50,15.9,875,271,2.4
2020,6,12,7,0,16.4,875,271,2.5
2020,6,12,7,10,16.4,875,271,2.5
2020,6,12,7,20,16.4,875,271,2.5
2020,6,12,7,30,16.4,875,271,2.5
2020,6,12,7,40,16.4,875,271,2.5
2020,6,12,7,50,16.4,875,271,2.5
2020,6,12,8,0,19.3,874,273,2.1
2020,6,12,8,10,19.9,874,270,2.1
2020,6,12,8,20,20.4,874,268,2.1
2020,6,12,8,30,21,874,266,2.1
2020,6,12,8,40,21.6,874,264,2.2
2020,6,12,8,50,22.2,874,262,2.2
2020,6,12,9,0,22.8,874,260,2.2
2020,6,12,9,10,23.3,874,260,2.2
2020,6,12,9,20,23.7,874,261,2.2
2020,6,12,9,30,24.2,874,261,2.2
2020,6,12,9,40,24.6,874,262,2.3
2020,6,12,9,50,25,874,263,2.3
2020,6,12,10,0,25.5,874,263,2.3
2020,6,12,10,10,25.7,874,263,2.3
2020,6,12,10,20,25.9,874,263,2.3
2020,6,12,10,30,26.1,874,262,2.3
2020,6,12,10,40,26.3,874,262,2.3
2020,6,12,10,50,26.5,874,261,2.3
2020,6,12,11,0,26.6,874,261,2.3
2020,6,12,11,10,26.8,874,260,2.3
2020,6,12,11,20,27,874,258,2.3
2020,6,12,11,30,27.2,874,257,2.3
2020,6,12,11,40,27.4,873,255,2.3
2020,6,12,11,50,27.6,873,254,2.4
2020,6,12,12,0,27.8,873,252,2.4
2020,6,12,12,10,28,873,252,2.4
2020,6,12,12,20,28.1,873,251,2.4
2020,6,12,12,30,28.3,873,251,2.4
2020,6,12,12,40,28.4,873,250,2.4
2020,6,12,12,50,28.6,873,250,2.5
2020,6,12,13,0,28.8,873,249,2.5
2020,6,12,13,10,28.8,873,249,2.5
2020,6,12,13,20,28.9,873,249,2.5
2020,6,12,13,30,29,872,250,2.5
2020,6,12,13,40,29,872,250,2.6
2020,6,12,13,50,29.1,872,250,2.6
2020,6,12,14,0,29.2,872,251,2.6
2020,6,12,14,10,29.2,872,250,2.6
2020,6,12,14,20,29.1,872,250,2.6
2020,6,12,14,30,29.1,872,250,2.6
2020,6,12,14,40,29.1,872,250,2.6
2020,6,12,14,50,29.1,872,250,2.6
2020,6,12,15,0,29.1,872,249,2.6
2020,6,12,15,10,29,872,248,2.6
2020,6,12,15,20,28.9,872,246,2.6
2020,6,12,15,30,28.9,872,244,2.6
2020,6,12,15,40,28.8,872,243,2.6
2020,6,12,15,50,28.7,872,241,2.7
2020,6,12,16,0,28.6,872,239,2.7
2020,6,12,16,10,28.5,872,237,2.7
2020,6,12,16,20,28.4,872,235,2.7
2020,6,12,16,30,28.2,872,234,2.8
2020,6,12,16,40,28.1,872,232,2.8
2020,6,12,16,50,28,871,230,2.8
2020,6,12,17,0,27.9,871,228,2.9
2020,6,12,17,10,27.6,871,226,2.8
2020,6,12,17,20,27.3,871,224,2.7
2020,6,12,17,30,27,871,223,2.6
2020,6,12,17,40,26.7,871,221,2.5
2020,6,12,17,50,26.4,871,220,2.5
2020,6,12,18,0,26.2,871,218,2.4
2020,6,12,18,10,25.5,871,217,2.3
2020,6,12,18,20,24.9,872,216,2.1
2020,6,12,18,30,24.3,872,215,2
2020,6,12,18,40,23.6,872,214,1.9
2020,6,12,18,50,23,872,213,1.8
2020,6,12,19,0,22.4,872,212,1.7
2020,6,12,19,10,21.9,872,212,1.7
2020,6,12,19,20,21.5,872,212,1.7
2020,6,12,19,30,21.1,872,213,1.7
2020,6,12,19,40,20.6,872,213,1.8
2020,6,12,19,50,20.2,872,213,1.8
2020,6,12,20,0,19.7,872,214,1.8
2020,6,12,20,10,19.5,872,215,1.8
2020,6,12,20,20,19.4,872,217,1.8
2020,6,12,20,30,19.2,872,218,1.8
2020,6,12,20,40,19,872,219,1.8
2020,6,12,20,50,18.8,872,221,1.8
2020,6,12,21,0,18.6,872,222,1.8
2020,6,12,21,10,18.5,872,225,1.8
2020,6,12,21,20,18.3,872,228,1.7
2020,6,12,21,30,18.2,873,231,1.7
2020,6,12,21,40,18.1,873,234,1.7
2020,6,12,21,50,17.9,873,237,1.7
2020,6,12,22,0,17.8,873,239,1.7
2020,6,12,22,10,17.7,873,243,1.7
2020,6,12,22,20,17.5,873,246,1.8
2020,6,12,22,30,17.4,873,249,1.8
2020,6,12,22,40,17.2,873,253,1.8
2020,6,12,22,50,17.1,873,256,1.8
2020,6,12,23,0,16.9,873,259,1.8
2020,6,12,23,10,16.8,873,263,1.8
2020,6,12,23,20,16.7,873,266,1.9
2020,6,12,23,30,16.5,873,269,1.9
2020,6,12,23,40,16.4,873,273,1.9
2020,6,12,23,50,16.3,873,276,1.9
2020,6,13,0,0,16.1,873,279,1.9
2020,6,13,0,10,16.1,873,283,2
2020,6,13,0,20,16,873,287,2
2020,6,13,0,30,16,873,291,2.1
2020,6,13,0,40,15.9,873,295,2.1
2020,6,13,0,50,15.8,873,299,2.2
2020,6,13,1,0,15.8,873,303,2.2
2020,6,13,1,10,15.8,873,306,2.4
2020,6,13,1,20,15.7,873,308,2.6
2020,6,13,1,30,15.7,873,311,2.8
2020,6,13,1,40,15.7,873,313,3
2020,6,13,1,50,15.7,873,316,3.3
2020,6,13,2,0,15.6,873,319,3.5
2020,6,13,2,10,15.6,873,320,3.5
2020,6,13,2,20,15.5,874,321,3.5
2020,6,13,2,30,15.4,874,322,3.5
2020,6,13,2,40,15.3,874,323,3.5
2020,6,13,2,50,15.2,874,324,3.5
2020,6,13,3,0,15.2,874,324,3.5
2020,6,13,3,10,15.1,874,324,3.4
2020,6,13,3,20,15,874,323,3.3
2020,6,13,3,30,14.9,874,323,3.2
2020,6,13,3,40,14.9,874,322,3.1
2020,6,13,3,50,14.8,874,322,3
2020,6,13,4,0,14.7,874,321,2.9
2020,6,13,4,10,14.7,874,320,2.9
2020,6,13,4,20,14.7,874,319,2.8
2020,6,13,4,30,14.6,874,318,2.8
2020,6,13,4,40,14.6,875,318,2.8
2020,6,13,4,50,14.6,875,317,2.7
2020,6,13,5,0,14.6,875,316,2.7
2020,6,13,5,10,14.7,875,314,2.8
2020,6,13,5,20,14.9,875,312,2.9
2020,6,13,5,30,15,875,310,3
2020,6,13,5,40,15.1,875,308,3
2020,6,13,5,50,15.3,875,306,3.1
2020,6,13,6,0,15.4,875,304,3.2
2020,6,13,6,10,15.7,875,302,3.4
2020,6,13,6,20,16,875,301,3.7
2020,6,13,6,30,16.3,875,299,3.9
2020,6,13,6,40,16.6,875,298,4.1
2020,6,13,6,50,16.9,875,296,4.3
2020,6,13,7,0,17.3,875,295,4.5
2020,6,13,7,10,17.3,875,295,4.5
2020,6,13,7,20,17.3,875,295,4.5
2020,6,13,7,30,17.3,875,295,4.5
2020,6,13,7,40,17.3,875,295,4.5
2020,6,13,7,50,17.3,875,295,4.5
2020,6,13,8,0,19.2,875,286,5.9
2020,6,13,8,10,19.5,875,286,6
2020,6,13,8,20,19.8,875,285,6.2
2020,6,13,8,30,20,875,285,6.3
2020,6,13,8,40,20.3,875,284,6.5
2020,6,13,8,50,20.6,875,283,6.6
2020,6,13,9,0,20.8,875,283,6.8
2020,6,13,9,10,21.1,875,284,6.9
2020,6,13,9,20,21.3,875,284,7
2020,6,13,9,30,21.5,875,285,7.1
2020,6,13,9,40,21.7,875,286,7.2
2020,6,13,9,50,22,875,287,7.3
2020,6,13,10,0,22.2,875,288,7.4
2020,6,13,10,10,22.3,875,289,7.5
2020,6,13,10,20,22.5,875,291,7.5
2020,6,13,10,30,22.6,875,292,7.5
2020,6,13,10,40,22.8,875,294,7.6
2020,6,13,10,50,22.9,875,295,7.6
2020,6,13,11,0,23.1,875,297,7.6
2020,6,13,11,10,23.2,875,299,7.6
2020,6,13,11,20,23.2,875,300,7.6
2020,6,13,11,30,23.3,875,302,7.5
2020,6,13,11,40,23.4,875,303,7.5
2020,6,13,11,50,23.5,875,305,7.5
2020,6,13,12,0,23.6,875,306,7.5
2020,6,13,12,10,23.7,875,307,7.5
2020,6,13,12,20,23.7,875,307,7.4
2020,6,13,12,30,23.8,875,308,7.4
2020,6,13,12,40,23.8,875,309,7.4
2020,6,13,12,50,23.9,875,309,7.3
2020,6,13,13,0,24,875,310,7.3
2020,6,13,13,10,24,875,310,7.3
2020,6,13,13,20,24,875,310,7.2
2020,6,13,13,30,24.1,875,311,7.2
2020,6,13,13,40,24.1,875,311,7.1
2020,6,13,13,50,24.1,875,311,7.1
2020,6,13,14,0,24.2,875,312,7.1
2020,6,13,14,10,24.1,875,313,7.1
2020,6,13,14,20,24.1,875,314,7.1
2020,6,13,14,30,24,875,315,7.1
2020,6,13,14,40,24,875,316,7.1
2020,6,13,14,50,23.9,875,317,7.1
2020,6,13,15,0,23.8,875,318,7.1
2020,6,13,15,10,23.7,875,319,7.1
2020,6,13,15,20,23.5,875,320,7.1
2020,6,13,15,30,23.3,875,322,7.1
2020,6,13,15,40,23.1,875,323,7
2020,6,13,15,50,22.9,876,325,7
2020,6,13,16,0,22.8,876,326,7
2020,6,13,16,10,22.5,876,328,7
2020,6,13,16,20,22.3,876,329,6.9
2020,6,13,16,30,22.1,876,330,6.9
2020,6,13,16,40,21.8,876,332,6.8
2020,6,13,16,50,21.6,876,333,6.8
2020,6,13,17,0,21.4,876,335,6.7
2020,6,13,17,10,21.1,876,336,6.6
2020,6,13,17,20,20.9,877,338,6.5
2020,6,13,17,30,20.7,877,339,6.4
2020,6,13,17,40,20.4,877,341,6.3
2020,6,13,17,50,20.2,877,342,6.2
2020,6,13,18,0,20,877,343,6.1
2020,6,13,18,10,19.6,877,345,5.8
2020,6,13,18,20,19.3,877,346,5.6
2020,6,13,18,30,19,878,347,5.3
2020,6,13,18,40,18.7,878,348,5.1
2020,6,13,18,50,18.4,878,349,4.8
2020,6,13,19,0,18.1,878,351,4.6
2020,6,13,19,10,17.7,878,352,4.3
2020,6,13,19,20,17.3,878,353,4.1
2020,6,13,19,30,17,878,354,3.8
2020,6,13,19,40,16.6,878,355,3.6
2020,6,13,19,50,16.2,879,356,3.3
2020,6,13,20,0,15.8,879,357,3.1
2020,6,13,20,10,15.6,879,298,2.9
2020,6,13,20,20,15.4,879,239,2.8
2020,6,13,20,30,15.1,879,180,2.7
2020,6,13,20,40,14.9,879,121,2.6
2020,6,13,20,50,14.7,879,62,2.5
2020,6,13,21,0,14.5,879,3,2.4
2020,6,13,21,10,14.3,879,3,2.3
2020,6,13,21,20,14.1,880,4,2.3
2020,6,13,21,30,13.9,880,4,2.2
2020,6,13,21,40,13.7,880,5,2.1
2020,6,13,21,50,13.5,880,5,2
2020,6,13,22,0,13.3,880,6,2
2020,6,13,22,10,13.1,880,6,1.9
2020,6,13,22,20,13,880,6,1.9
2020,6,13,22,30,12.8,880,5,1.9
2020,6,13,22,40,12.6,880,5,1.8
2020,6,13,22,50,12.5,880,5,1.8
2020,6,13,23,0,12.3,880,5,1.8
2020,6,13,23,10,12.1,880,5,1.8
2020,6,13,23,20,12,880,5,1.7
2020,6,13,23,30,11.8,880,6,1.7
2020,6,13,23,40,11.7,880,6,1.7
2020,6,13,23,50,11.5,880,6,1.7
2020,6,14,0,0,11.4,880,6,1.6
2020,6,14,0,10,11.2,880,6,1.6
2020,6,14,0,20,11.1,880,6,1.6
2020,6,14,0,30,10.9,880,7,1.6
2020,6,14,0,40,10.8,880,7,1.6
2020,6,14,0,50,10.7,880,7,1.5
2020,6,14,1,0,10.5,880,7,1.5
2020,6,14,1,10,10.4,880,8,1.5
2020,6,14,1,20,10.3,880,8,1.5
2020,6,14,1,30,10.2,880,8,1.5
2020,6,14,1,40,10.1,880,8,1.5
2020,6,14,1,50,9.9,880,8,1.4
2020,6,14,2,0,9.8,880,8,1.4
2020,6,14,2,10,9.7,880,8,1.4
2020,6,14,2,20,9.6,880,8,1.4
2020,6,14,2,30,9.5,880,8,1.4
2020,6,14,2,40,9.4,880,7,1.4
2020,6,14,2,50,9.3,880,7,1.4
2020,6,14,3,0,9.2,880,7,1.3
2020,6,14,3,10,9.1,880,6,1.3
2020,6,14,3,20,9,880,5,1.3
2020,6,14,3,30,9,880,5,1.3
2020,6,14,3,40,8.9,881,4,1.3
2020,6,14,3,50,8.8,881,3,1.3
2020,6,14,4,0,8.7,881,2,1.3
2020,6,14,4,10,8.8,881,62,1.3
2020,6,14,4,20,8.9,881,121,1.3
2020,6,14,4,30,9,881,180,1.3
2020,6,14,4,40,9.1,881,240,1.3
2020,6,14,4,50,9.3,881,299,1.3
2020,6,14,5,0,9.4,881,358,1.3
2020,6,14,5,10,10,881,299,1.4
2020,6,14,5,20,10.6,881,239,1.6
2020,6,14,5,30,11.2,881,179,1.8
2020,6,14,5,40,11.8,881,120,2
2020,6,14,5,50,12.4,881,60,2.1
2020,6,14,6,0,13.1,881,1,2.3
2020,6,14,6,10,13.6,881,60,2.4
2020,6,14,6,20,14.2,881,119,2.4
2020,6,14,6,30,14.8,881,177,2.4
2020,6,14,6,40,15.4,881,236,2.5
2020,6,14,6,50,15.9,881,295,2.5
2020,6,14,7,0,16.5,881,354,2.5
2020,6,14,7,10,16.5,881,354,2.5
2020,6,14,7,20,16.5,881,354,2.5
2020,6,14,7,30,16.5,881,354,2.5
2020,6,14,7,40,16.5,881,354,2.5
2020,6,14,7,50,16.5,881,354,2.5
2020,6,14,8,0,19.8,882,347,3.3
2020,6,14,8,10,20.1,882,347,3.2
2020,6,14,8,20,20.5,881,346,3.2
2020,6,14,8,30,20.8,881,346,3.1
2020,6,14,8,40,21.1,881,346,3.1
2020,6,14,8,50,21.5,881,345,3
2020,6,14,9,0,21.8,881,345,3
2020,6,14,9,10,22.2,881,343,2.9
2020,6,14,9,20,22.5,881,342,2.8
2020,6,14,9,30,22.8,881,341,2.8
2020,6,14,9,40,23.1,881,339,2.7
2020,6,14,9,50,23.4,881,338,2.6
2020,6,14,10,0,23.8,881,336,2.5
2020,6,14,10,10,24,881,332,2.5
2020,6,14,10,20,24.3,881,329,2.5
2020,6,14,10,30,24.6,881,325,2.4
2020,6,14,10,40,24.9,881,321,2.4
2020,6,14,10,50,25.1,881,317,2.3
2020,6,14,11,0,25.4,881,314,2.3
2020,6,14,11,10,25.6,881,311,2.3
2020,6,14,11,20,25.9,881,308,2.3
2020,6,14,11,30,26.1,880,305,2.3
2020,6,14,11,40,26.3,880,302,2.4
2020,6,14,11,50,26.5,880,299,2.4
2020,6,14,12,0,26.7,880,296,2.4
2020,6,14,12,10,26.9,880,295,2.4
2020,6,14,12,20,27,880,294,2.5
2020,6,14,12,30,27.2,880,293,2.5
2020,6,14,12,40,27.4,880,292,2.6
2020,6,14,12,50,27.5,880,290,2.6
2020,6,14,13,0,27.7,880,289,2.6
2020,6,14,13,10,27.8,880,288,2.6
2020,6,14,13,20,27.8,879,288,2.7
2020,6,14,13,30,27.9,879,287,2.7
2020,6,14,13,40,28,879,286,2.7
2020,6,14,13,50,28.1,879,285,2.7
2020,6,14,14,0,28.2,879,284,2.7
2020,6,14,14,10,28.2,879,283,2.7
2020,6,14,14,20,28.2,879,283,2.7
2020,6,14,14,30,28.2,879,282,2.7
2020,6,14,14,40,28.2,879,282,2.6
2020,6,14,14,50,28.2,879,281,2.6
2020,6,14,15,0,28.2,879,280,2.6
2020,6,14,15,10,28.2,879,280,2.6
2020,6,14,15,20,28.1,878,279,2.6
2020,6,14,15,30,28,878,278,2.6
2020,6,14,15,40,28,878,277,2.6
2020,6,14,15,50,27.9,878,276,2.6
2020,6,14,16,0,27.8,878,275,2.6
2020,6,14,16,10,27.7,878,275,2.7
2020,6,14,16,20,27.6,878,274,2.7
2020,6,14,16,30,27.4,878,274,2.8
2020,6,14,16,40,27.3,878,273,2.8
2020,6,14,16,50,27.1,878,273,2.8
2020,6,14,17,0,27,878,272,2.9
2020,6,14,17,10,26.7,878,272,2.8
2020,6,14,17,20,26.5,878,271,2.8
2020,6,14,17,30,26.2,878,270,2.7
2020,6,14,17,40,26,878,269,2.7
2020,6,14,17,50,25.7,878,268,2.6
2020,6,14,18,0,25.5,878,267,2.6
2020,6,14,18,10,24.7,879,266,2.4
2020,6,14,18,20,24,879,264,2.1
2020,6,14,18,30,23.3,879,262,1.9
2020,6,14,18,40,22.6,879,260,1.7
2020,6,14,18,50,21.8,879,259,1.5
2020,6,14,19,0,21.1,879,257,1.3
2020,6,14,19,10,20.7,879,257,1.3
2020,6,14,19,20,20.3,879,257,1.3
2020,6,14,19,30,19.9,879,257,1.2
2020,6,14,19,40,19.5,879,257,1.2
2020,6,14,19,50,19.1,879,258,1.2
2020,6,14,20,0,18.7,879,258,1.2
2020,6,14,20,10,18.5,879,260,1.2
2020,6,14,20,20,18.4,879,262,1.2
2020,6,14,20,30,18.3,879,264,1.1
2020,6,14,20,40,18.1,879,266,1.1
2020,6,14,20,50,18,879,268,1.1
2020,6,14,21,0,17.9,879,270,1.1
2020,6,14,21,10,17.8,879,273,1
2020,6,14,21,20,17.7,880,275,1
2020,6,14,21,30,17.5,880,278,1
2020,6,14,21,40,17.4,880,280,1
2020,6,14,21,50,17.3,880,283,0.9
2020,6,14,22,0,17.2,880,285,0.9
2020,6,14,22,10,17.1,880,294,0.9
2020,6,14,22,20,17.1,880,303,0.9
2020,6,14,22,30,17,880,312,0.8
2020,6,14,22,40,16.9,880,321,0.8
2020,6,14,22,50,16.8,880,330,0.8
2020,6,14,23,0,16.8,880,338,0.8
2020,6,14,23,10,16.6,880,285,0.8
2020,6,14,23,20,16.4,880,232,0.9
2020,6,14,23,30,16.2,880,178,0.9
2020,6,14,23,40,16,880,125,1
2020,6,14,23,50,15.8,880,72,1
2020,6,15,0,0,15.6,880,18,1.1
2020,6,15,0,10,15.5,880,21,1.1
2020,6,15,0,20,15.3,880,23,1.1
2020,6,15,0,30,15.1,880,25,1.2
2020,6,15,0,40,14.9,880,27,1.2
2020,6,15,0,50,14.8,880,29,1.2
2020,6,15,1,0,14.6,880,31,1.3
2020,6,15,1,10,14.4,880,31,1.3
2020,6,15,1,20,14.3,880,31,1.3
2020,6,15,1,30,14.2,880,32,1.3
2020,6,15,1,40,14,880,32,1.3
2020,6,15,1,50,13.9,880,32,1.3
2020,6,15,2,0,13.8,880,33,1.3
2020,6,15,2,10,13.7,880,33,1.3
2020,6,15,2,20,13.6,880,33,1.3
2020,6,15,2,30,13.5,880,34,1.3
2020,6,15,2,40,13.4,880,34,1.4
2020,6,15,2,50,13.3,880,34,1.4
2020,6,15,3,0,13.2,880,35,1.4
2020,6,15,3,10,13.1,880,35,1.4
2020,6,15,3,20,13,880,34,1.4
2020,6,15,3,30,13,880,34,1.4
2020,6,15,3,40,12.9,880,34,1.4
2020,6,15,3,50,12.8,880,34,1.4
2020,6,15,4,0,12.7,880,33,1.4
2020,6,15,4,10,12.8,880,33,1.4
2020,6,15,4,20,12.9,880,34,1.3
2020,6,15,4,30,12.9,880,34,1.3
2020,6,15,4,40,13,880,34,1.3
2020,6,15,4,50,13,880,34,1.3
2020,6,15,5,0,13.1,880,34,1.3
2020,6,15,5,10,13.7,880,36,1.3
2020,6,15,5,20,14.4,880,37,1.3
2020,6,15,5,30,15,880,38,1.3
2020,6,15,5,40,15.7,880,39,1.3
2020,6,15,5,50,16.3,880,40,1.4
2020,6,15,6,0,17,880,42,1.4
2020,6,15,6,10,17.5,880,44,1.5
2020,6,15,6,20,18,880,46,1.6
2020,6,15,6,30,18.6,880,47,1.7
2020,6,15,6,40,19.1,880,49,1.8
2020,6,15,6,50,19.6,880,51,1.9
2020,6,15,7,0,20.1,880,53,1.9
2020,6,15,7,10,20.1,880,53,1.9
2020,6,15,7,20,20.1,880,53,1.9
2020,6,15,7,30,20.1,880,53,1.9
2020,6,15,7,40,20.1,880,53,1.9
2020,6,15,7,50,20.1,880,53,1.9
2020,6,15,8,0,23,880,69,2
2020,6,15,8,10,23.3,880,70,1.9
2020,6,15,8,20,23.6,880,70,1.9
2020,6,15,8,30,23.9,880,71,1.9
2020,6,15,8,40,24.1,880,72,1.8
2020,6,15,8,50,24.4,880,73,1.8
2020,6,15,9,0,24.7,880,74,1.7
2020,6,15,9,10,24.8,880,81,1.6
2020,6,15,9,20,24.9,880,89,1.4
2020,6,15,9,30,25,880,96,1.3
2020,6,15,9,40,25.1,880,104,1.1
2020,6,15,9,50,25.3,880,111,1
2020,6,15,10,0,25.4,880,119,0.8
2020,6,15,10,10,25.4,880,124,0.8
2020,6,15,10,20,25.4,880,129,0.8
2020,6,15,10,30,25.5,880,134,0.8
2020,6,15,10,40,25.5,880,140,0.8
2020,6,15,10,50,25.6,880,145,0.8
2020,6,15,11,0,25.6,880,150,0.8
2020,6,15,11,10,25.7,880,148,0.8
2020,6,15,11,20,25.8,880,146,0.7
2020,6,15,11,30,26,880,144,0.7
2020,6,15,11,40,26.1,880,141,0.7
2020,6,15,11,50,26.2,880,139,0.7
2020,6,15,12,0,26.3,880,137,0.6
2020,6,15,12,10,26.5,880,139,0.6
2020,6,15,12,20,26.6,879,140,0.6
2020,6,15,12,30,26.8,879,142,0.6
2020,6,15,12,40,26.9,879,143,0.6
2020,6,15,12,50,27.1,879,145,0.6
2020,6,15,13,0,27.2,879,147,0.6
2020,6,15,13,10,27.4,879,144,0.6
2020,6,15,13,20,27.5,879,142,0.6
2020,6,15,13,30,27.6,879,139,0.6
2020,6,15,13,40,27.8,879,137,0.6
2020,6,15,13,50,27.9,879,135,0.6
2020,6,15,14,0,28.1,878,132,0.6
2020,6,15,14,10,28.1,878,129,0.7
2020,6,15,14,20,28.2,878,126,0.7
2020,6,15,14,30,28.2,878,123,0.7
2020,6,15,14,40,28.3,878,120,0.8
2020,6,15,14,50,28.3,878,117,0.8
2020,6,15,15,0,28.4,878,115,0.9
2020,6,15,15,10,28.4,878,113,0.9
2020,6,15,15,20,28.5,878,112,1
2020,6,15,15,30,28.5,878,110,1
2020,6,15,15,40,28.5,878,109,1.1
2020,6,15,15,50,28.5,878,107,1.1
2020,6,15,16,0,28.6,878,106,1.2
2020,6,15,16,10,28.5,878,105,1.2
2020,6,15,16,20,28.4,878,105,1.3
2020,6,15,16,30,28.3,877,104,1.4
2020,6,15,16,40,28.3,877,104,1.4
2020,6,15,16,50,28.2,877,104,1.5
2020,6,15,17,0,28.1,877,103,1.6
2020,6,15,17,10,27.9,877,104,1.5
2020,6,15,17,20,27.6,877,104,1.5
2020,6,15,17,30,27.4,877,105,1.5
2020,6,15,17,40,27.1,877,106,1.4
2020,6,15,17,50,26.9,877,107,1.4
2020,6,15,18,0,26.7,877,107,1.4
